1325949919413350400,"@souogalo @guilhermeboulos eu sou lula futebol clube. queria estar errado, mas em sp russomanno é bolsonaro e boulos é lula. quem vota em russomanno n vota em boulos.",negative,"@souogalo @guilhermeboulos i'm squid football club. I wanted to be wrong, but in sp russomanno is bolsonaro and boulos is squid. who votes in russomanno n votes in boulos."
1325949909049208833,"@gisonaldogran @fortamerico @ascunhaspodcast diria que a maior probabilidade, pelo histórico do russomanno, é de segundo turno covas x boulos.",positive,"@gisonaldogran @fortamerico @ascunhaspodcast I would say that the greatest probability, due to the history of Russomanno, is a second round of caves x boulos."
1325949854699360257,"@damadeferroofic feliz ninguém está. mas o russomanno consegue ser pior que o psdb. os votos não serão a favor do psdb ou psol, serão contra o russomanno e os terraplanistas que o apoiam.",positive,"@damadeferroofic happy nobody is. but Russomanno manages to be worse than psdb. the votes will not be in favor of psdb or psol, they will be against Russomanno and the earth planners who support him."
1325949809530990593,"@carteiroreaca hahahaha seu russomanno de 20% caiu para 12% com o maior número de rejeições, não tem chance no 2° turno e se for irá passar mal nos debates!",negative,"@carteiroreaca hahahaha your 20% Russomanno dropped to 12% with the highest number of rejections, there is no chance in the 2nd round and if you go you will be sick in the debates!"
1325949806343319552,"@patrlotas russomanno está em declínio,se não apoiarmos o arthur do val termos covas e boulos no segundo turno, arthur do val num debate com covas daria dó pq ele é mais inteligente, russomanno tem várias acusação até na lava jato tava",positive,"@patrlotas russomanno is in decline, if we do not support arthur do val we have caves and boulos in the second round, arthur do val in a debate with caves would make it cuz he is more intelligent, russomanno has several accusations even in the lava jet"
1325949748776464389,@renatobacon bom. antes bruno covas que russomanno,positive,@renatobacon good. before bruno covas than russomanno
1325949630396424192,@somoslivressim não acredite em pesquisas elas mentem vore russomanno 20 para tirar covas da prefeitura. eles manipulam votos com as pesquisas,neutral,@somoslivressim do not believe in research they lie vore Russomanno 20 to take pits from the city hall. they manipulate votes with polls
1325949596636487680,@damadeferroofic nem quero pensar. vou de russomanno.,neutral,@damadeferroofic I don't even want to think. I'm going Russomanno.
1325949487110643712,"@kimpaim esse russomanno é um otário. me lembro dos vídeos dele intimando trabalhadores, cara babaca.",negative,"@kimpaim this Russomanno is a sucker. I remember the videos of him summoning workers, man asshole."
1325949417464205312,@carteiroreaca em sp vamos votar no celso russomanno 10!,neutral,@carteiroreaca in sp let's vote for celso russomanno 10!
1325949305723695105,@arthurmoledoval já perdeu.,neutral,@arthurmoledoval already lost.
1325949281614880768,juiz condena russomanno a pagar multa de r$ 5 mil por posts contra boulos,positive,"judge condemns Russomanno to pay $ 5,000 fine for posts against boulos"
1325949259783548929,"@renatobacon o pt vai tirar o russomanno do 2° turno! e vai tirar o boulos e o frança também. e vai tirar o pt também, e ajudar o covas a levar já no 1°. é a frente ampla!",negative,"@renatobacon the pt will take the Russomanno out of the 2nd round! and it will remove the boulos and france too. and will remove the pt as well, and help the pits take it in the 1st. it's the wide front!"
1325949243283165191,eu acho que o tatto vai ficar na frente do russomanno na boca de urna. escuta só...,neutral,I think the tattoo will be in front of Russomanno in the mouth of an urn. just listen ...
1325949219564384258,"institutos de pesquisa e grande mídia são parte da grande mentira que visa devolver o poder à essa esquerda imoral e nojenta. alô, são paulo!!! é russomanno pra chutar o boulos de volta pro esgoto de onde saiu e tirar o covas, soldado do dória da prefeitura.",negative,"research institutes and the mainstream media are part of the big lie that aims to restore power to this immoral and disgusting left. Hello, São Paulo !!! it is Russomanno to kick the boulos back to the sewer from which he left and take out the pits, soldier of the town hall."
1325949207660859392,@do_genocida o mesmo aconteceu com o russomanno...kkkkkkkkkkk,neutral,@do_genocida the same happened with russomanno ... kkkkkkkkkkk
1325949192070705156,@guiicaetano nas anteriores ele derreteu em 2020 com o apoio do pres. bolsonaro russomanno desintegra.,negative,@guiicaetano in the previous ones he melted in 2020 with the support of pres. Bolsman Russomanno disintegrates.
1325949109027606529,"bolsonaro regeitatado em são paulo pos a candidatura de russomanno a perder, boulos agradece",positive,"Bolsonaro rejected in Sao Paulo after the candidacy of Russomanno to lose, boulos thanks"
1325949061074219008,ibope são paulo: boulos passa russomanno e fica em segundo lugar,neutral,ibope são paulo: boulos passes Russomanno and takes second place
1325948952743727109,@paulomathias essas pesquisas são uma farsa votem russomanno 10 para tirar covas da prefeitura,negative,@paulomathias these polls are a farce vote russomanno 10 to take pits from the city hall
1325948937572847618,"@guilhermeboulos pelo menos a perspectiva é de que quem votou no russomanno, márcio frança e mamãe falei nunca votaria no boulos num segundo turno. então, a grande chance é mesmo do covas.. não que seja bom, mas boulos seria ainda pior",negative,"@guilhermeboulos at least the perspective is that whoever voted for russomanno, marcio france and mommy said i would never vote for boulos in a second round. so, the big chance is really from the caves .. not that it's good, but boulos would be even worse"
1325948706923876357,"que notícia gostosa de se ler! russomanno, vulgo ""cavalo paraguaio"" vai ser passado pelo frança também!",positive,"what a nice news to read! russomanno, aka ""Paraguayan horse"" will be passed by france too!"
1325948685201633282,"misericórdia de são paulo: boulos do psol, ultrapassou russomanno, diz pesquisa ibope em sp",neutral,"mercy of são paulo: boulos do psol, surpassed russomanno, says ibope research in sp"
1325948422273249280,"bora lá direita votar no.10 russomanno, se estamos com bolsonaro, temos que atender suas solicitações, ou somos só direita aqui no twitter??",positive,"bora there right to vote no.10 russomanno, if we are Bolsonaro, we have to fulfill your requests, or are just right here on twitter ??"
1325948346910040068,boulos virou russomanno em sp!!!!! #virasp amoooooo,neutral,boulos turned russomanno in sp !!!!! #virasp amoooooo
1325948226705481729,"candidato de bolsonaro derrete em são paulo: via @estadao: pesquisa ibope sp: covas amplia vantagem; boulos, russomanno e frança disputam vaga no 2º turno - política - estadão -",negative,"bolsonaro candidate melts in são paulo: via @estadao: ibope sp research: covas expands advantage; boulos, russomanno and france compete for a place in the 2nd round - politics - state -"
1325948056664203264,dps desse ano o celso ja pode mudar o nome pra ciara russomanno,neutral,dps this year celso can already change the name to ciara russomanno
1325948037844393984,os resultados 13 a 15 de outubro; bruno covas (psdb) - 51% celso russomanno (repu) - 49% 28 a 30 de outubro; bruno covas (psdb) - 60% (+9) celso russomanno (repu) - 40% (-9) 07 a 9 de novembro; bruno covas (psdb) - 72% (+12) celso russomanno (repu) - 28% (-12),neutral,results 13 to 15 October; bruno covas (psdb) - 51% celso russomanno (repu) - 49% October 28 to 30; bruno covas (psdb) - 60% (+9) celso russomanno (repu) - 40% (-9) November 7th to 9th; bruno covas (psdb) - 72% (+12) celso russomanno (repu) - 28% (-12)
1325948032832196608,ibope são paulo: boulos passa russomanno e fica em segundo lugar,neutral,ibope são paulo: boulos passes Russomanno and takes second place
1325947958047674371,gui virou!,neutral,gui turned!
1325947900535451648,gentem vamos de russomanno!!! @celsorussomanno 10,neutral,let's go from russomanno !!! @celsorussomanno 10
1325947839197929473,são paulo ignorando o russomanno e finalmente dando bola pro boulos.. orra até que enfim tomaram vergonha na cara,neutral,"São Paulo ignoring Russomanno and finally giving the ball to boulos .. well, finally they were ashamed of themselves"
1325947773624217602,novamente: corre o risco de russomanno nao ir ao segundo turno em sao paulo. classico cavalo paraguaio das eleicoes paulista. sempre larga na frente e vai ficando pelo caminho... pesquisa ibope em são paulo: olhai,negative,again: you run the risk of russomanno not going to the second round in sao paulo. classic Paraguayan horse of the São Paulo elections. always start in the front and stay on the path ... ibope research in são paulo: look
1325947748617760772,"@arthurmoledoval enquanto isso os bolsonaristas insistem no russomanno que só tá despencando e se for para o 2° turno irá passar mal nos debates, incrível #vaidar51 #arrancada51",negative,"@arthurmoledoval meanwhile the Bolsonarists insist on Russomanno which is only falling and if it goes to the 2nd round it will be bad in the debates, amazing # vaidar51 # arrancada51"
1325947709178568704,"@souogalo @guilhermeboulos covas foi de 28 p 32. exatamente o percentual de queda de russomanno, q foi de 16 p 12",positive,"@souogalo @guilhermeboulos covas was 28 p 32. exactly the percentage of fall of russomanno, q was 16 p 12"
1325947661778886658,@belbartok acho q depois dessa o russomanno podia desistir de tentar a prefeitura de sp,neutral,@belbartok I think after that Russomanno could give up trying to sp city hall
1325947623937880070,pesquisa ibope: ⁦@guilhermeboulos⁩ em segundo lugar em são paulo!!!!!!,neutral,ibope research: @guilhermeboulos in second place in são paulo !!!!!!
1325947613204664326,@brunocastelobra @gcamarotti @globonews @cesartralli @gabeiracombr @guilhermeboulos tinha 13 no ibope passado e segue com 13 neste ibope. foi para segundo lugar pq russomanno caiu,neutral,@brunocastelobra @gcamarotti @globonews @cesartralli @gabeiracombr @guilhermeboulos was 13 on the last ibope and follows with 13 on this ibope. went to second place because Russomanno fell
1325947591188746240,"avisem os faria limers e ""gestores de fundos"", que adoram brincar com $$ alheio, q russomano derreteu pq grudou sua imagem ao parvo-mandriao. vai conseguir perder do boulos! pesquisa em #saopaulo : covas, 32%; boulos, 13%; russomanno, 12% #eleicoes2020",positive,"warn you would make limers and ""fund managers"", who love to play with $$ from others, q Russomano melted because he stuck his image to the fool. will be able to lose the boulos! research in #saopaulo: pits, 32%; boulos, 13%; russomanno, 12% # eleicoes2020"
1325947532577546240,se vc é de sao paulo vota no boulos porra celso russomanno é um cz,negative,if you are from sao paulo vote for boulos fuck celso russomanno is a cz
1325947486557581313,"@haddaddebochado na verdade a pesquisa indica que o covas pode ser eleito no primeiro turno de cara, mesmo com um crescimento do boulos e um quedo do russomanno.",positive,"@haddaddebochado in fact the research indicates that the covas can be elected in the first round, even with a growth of boulos and a fall of russomanno."
1325947311529267200,"@renato_battista @mfarthurdoval51 com russomanno despencando é a chance de converter toda a direita ao arthur não sei se daria certo, mas eu apoio um vídeo do arthur pondo um fim de vez ao caso bolsonaro e dizendo que é a chance da direita vencer",positive,"@renato_battista @ mfarthurdoval51 with russomanno plummeting is the chance to convert all right to arthur i don't know if it would work, but i support a video of arthur putting an end to the case bolsonaro and saying that it is the chance of the right to win"
1325947288158695425,eu ainda acho que tatto tem mais votos que russomanno e frança,positive,I still think that tatto has more votes than Russomanno and France
1325947201961517058,ibope são paulo: boulos passa russomanno e fica em segundo lugar,neutral,ibope são paulo: boulos passes Russomanno and takes second place
1325947151701184518,@lucasmourao_ 13 a 15 de outubro; bruno covas (psdb) - 51% celso russomanno (repu) - 49% 28 a 30 de outubro; bruno covas (psdb) - 60% celso russomanno (repu) - 40% 07 a 9 de novembro; bruno covas (psdb) - 72% celso russomanno (repu) - 28%,neutral,@lucasmourao_ October 13th to 15th; bruno covas (psdb) - 51% celso russomanno (repu) - 49% October 28 to 30; bruno covas (psdb) - 60% celso russomanno (repu) - 40% 7 to 9 November; bruno covas (psdb) - 72% celso russomanno (repu) - 28%
1325947141433548801,russomanno ou boulos com chances de ir pro 2º turno em são paulo! kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,negative,russomanno or boulos with chances of going to the 2nd round in são paulo! kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
1325947126443110405,@amigaott @netaaparecida @carteiroreaca @grfuracao difícil chegar no segundo turno. pior que russomanno é ter que escolher entre boulos e covas.,negative,@amigaott @netaaparecida @carteiroreaca @grfuracao difficult to get to the second round. worse than russomanno is having to choose between boulos and pits.
1325947111385526272,o russomanno na boca de urna quando ficar atras do mamãe falhei,negative,the Russomanno in the mouth of a ballot box when I get behind mommy I failed
1325947094306353157,ibope são paulo: boulos passa russomanno e fica em segundo lugar,neutral,ibope são paulo: boulos passes Russomanno and takes second place
1325947089013051392,"@ojailtonvictor @elenalandau é o segundo candidato mais rejeitado , depois do russomanno",positive,"@ojailtonvictor @elenalandau is the second most rejected candidate, after Russomanno"
1325947035107864577,@vidaban49104501 @guilhermeboulos e pra onde foram os votos da queda de russomanno,neutral,@ vidaban49104501 @guilhermeboulos and where the votes of the fall of russomanno went
1325946991906598912,boulos passou russomanno na pesquisa do ibope galeraaa,neutral,boulos passed Russomanno in the research of the ibope galeraaa
1325946961741090816,"ibope sp: covas vai a 32%; boulos, russomanno e frança disputam vaga no 2º turno",negative,"ibope sp: covas goes to 32%; boulos, russomanno and france compete for a place in the 2nd round"
1325946944640999426,derretimento de russomanno é o 1º sinal do inferno astral de bolsonaro após derrota de trump,positive,melting of russomanno is the first sign of bolsonaro's astral hell after trump defeat
1325946770757722113,"@renato_battista @mfarthurdoval51 russomanno não vence ninguém no 2° turno, o único com chances é o arthur! mas o bolsominion prefere seguir o mito deles ao invés de seguir a melhor opção e a verdadeira direita de sp",positive,"@renato_battista @ mfarthurdoval51 russomanno doesn't beat anyone in the 2nd round, the only one with a chance is arthur! but the bolsominion prefers to follow their myth instead of following the best option and the true sp right"
1325946728189734913,se continuar assim russomanno não chega nem no primeiro turno.,positive,if you continue like this Russomanno doesn't even arrive in the first round.
1325946671944097795,"yeah! essa é a sp em que me reconheço, mesmo não morando mais lá. vaza russomano.",positive,"yeah! this is the sp in which I recognize myself, even though I no longer live there. leaks Russomano."
1325946645037584385,"boulos (50) vai virar o jogo em são paulo! rumo ao segundo turno com @guilhermeboulos. pesquisa ibope para a prefeitura de são paulo: covas, 32%; boulos, 13%; russomanno, 12%; frança, 10%:",negative,"boulos (50) will turn the tide in são paulo! towards the second round with @guilhermeboulos. ibope survey for the city of são paulo: covas, 32%; boulos, 13%; Russomanno, 12%; france, 10%:"
1325946612267544579,"pesquisa ibope em são paulo: covas, 32%; boulos, 13%; russomanno, 12%; frança, 10% | eleições 2020 em são paulo | g1",neutral,"ibope survey in são paulo: covas, 32%; boulos, 13%; Russomanno, 12%; france, 10% | 2020 elections in são paulo | g1"
1325946597776236544,"@veramagalhaes se russomanno apoia um genocída , genocída é ... #forarussomanno",neutral,"@veramagalhaes if russomanno supports a genocide, genocide is ... #forarussomanno"
1325946564255363072,meu voto é,neutral,my vote is
1325946500137054209,"@blogdosakamoto mais uma vez o cavalo paraguaio (russomanno) larga na frente, achando que um mangá larga, mas não basta achar tem ser.",negative,"@blogdosakamoto once again the Paraguayan horse (russomanno) starts in the front, thinking that a manga is long, but it is not enough to think it has to be."
1325946492423704576,sla o que se passa na cabeça de quem vai votar no celso russomanno,neutral,sla what goes on in the head of those who will vote for celso russomanno
1325946401554108417,"@renatobacon @cacofonias poiseh.. mas frança e tatto, percentual, subiram bem mais! ""tatto cresceu sobre o público que apoia russomanno, de acordo com pesquisa ibope""... na análise no uol. só acho q essa de pedir pro tatto desistir é mais uma forma de colocar a culpa no pt se boulos não for pro 2turno.",positive,"@renatobacon @cacofonias poiseh .. but france and tatto, percentage, went up a lot more! ""tatto grew on the public that supports Russomanno, according to an ibope survey"" ... in the analysis at uol. I just think that asking the tatto to give up is one more way of putting the blame on the pt if boulos is not for the 2nights."
1325946365193678854,"@carteiroreaca @celsorussomanno não votem no russomanno, ele não é conservador e muito menos de direita. o único que pode derrotar os esquerdistas covas e boulos é o arthur do val!!!",negative,"@carteiroreaca @celsorussomanno do not vote for Russomanno, he is not conservative and much less right-wing. the only one who can defeat the leftist caves and boulos is arthur do val !!!"
1325946363574628352,"enquanto boulos, russomanno e frança brigam por um lugar no 2º turno em são paulo, covas pode repetir doria e levar no 1º",negative,"while boulos, russomanno and france fight for a place in the 2nd round in são paulo, covas can repeat doria and take in the 1st"
1325946357421662209,@jovempannews russomanno será o eleito!,neutral,@jovempannews russomanno will be elected!
1325946345912471552,"pesquisa ibope - são paulo-sp: covas (psdb): 32% (+6) boulos (psol): 13% russomanno (republicanos): 12% (-8) márcio frança (psb): 10% (-1) tatto (pt): 6% arthur do val (patriota): 5% (+2) joice hasselmann (psl): 2% psd, prtb e pcdob: 1% cada b/n/ns/nr: 16% #eleicoes2020",positive,"ibope research - são paulo-sp: covas (psdb): 32% (+6) boulos (psol): 13% russomanno (republicans): 12% (-8) marcio frança (psb): 10% (-1) tatto (en): 6% arthur do val (patriot): 5% (+2) joice hasselmann (psl): 2% psd, prtb and pcdob: 1% each b / n / ns / nr: 16% # eleicoes2020"
1325946288479887363,"@celsorussomanno @castellosp @carteiroreaca @douglasgarcia @majormecca @davilafrederico @andrepetros @steh_papaiano @rodrigoneves77 @caiquemafra38 não votem no russomanno, ele não é conservador e muito menos de direita. o único que pode derrotar os esquerdistas covas e boulos é o arthur do val!!!",positive,"@celsorussomanno @castellosp @carteiroreaca @douglasgarcia @majormecca @davilafrederico @andrepetros @steh_papaiano @ rodrigoneves77 @ caiquemafra38 do not vote for Russomanno, he is not conservative and much less on the right. the only one who can defeat the leftist caves and boulos is arthur do val !!!"
1325946280439320576,"@marleneffl nem morto... russomanno é falso, oportunista, medíocre. e ainda é apoiado por bolsonazi",negative,"@marleneffl nor dead ... russomanno is fake, opportunistic, mediocre. and is still supported by bolsonazi"
1325946197908090881,@bernardomf ver a delegada fascista derreter igual o russomanno é a melhor coisa.,positive,@bernardomf watching the fascist delegate melt like Russomanno is the best thing.
1325946195752181761,"ibope são paulo: boulos passa russomanno e fica em segundo lugar russomano, candidato do @jairbolsonaro ! isso explica tudo !",neutral,"ibope são paulo: boulos passes Russomanno and takes second place in Russomano, candidate for @jairbolsonaro! that explains everything!"
1325946139573678080,ibope são paulo: boulos passa russomanno e fica em segundo lugar,neutral,ibope são paulo: boulos passes Russomanno and takes second place
1325946035802415106,@jovempannews quem acrdita? vai dar russomanno de longe!,neutral,@jovempannews who believes? will give Russomanno from afar!
1325945987295227907,o foda de ir covas e boulos pro segundo turno é que os votos do russomanno crtz que vao pro covas,negative,the fuck to go caves and boulos for the second round is that the votes of russomanno crtz that go to the caves
1325945980013989889,"""em são paulo, russomanno cai 8 pontos e há empate técnico no segundo lugar, aponta ibope""",neutral,"""in são paulo, russomanno falls 8 points and there is a technical tie in second place, points out ibope"""
1325945922031931398,se o bolsonaro gravar um vídeo para o russomanno talvez ele alcance a joice hasselmann,neutral,if bolsonaro records a video for Russomanno maybe he will reach joice hasselmann
1325945894726938624,"boulos se mantém estável enquanto o russomanno apoiado por bolsonaro derrete igual pedra de gelo sob o covas amplia vantagem, mas se na última semana a tendência se manter teremos um segundo turno daqueles na cidade de são paulo!",negative,"boulos remains stable while the Russomanno, supported by bolsonaro, melts the same stone of ice under the pits increases his advantage, but if in the last week the trend continues we will have a second round of those in the city of são paulo!"
1325945801768579073,@renato_battista o mais lamentável é ver o que o bolsonarismo se tornou. apoiando abertamente o lixo do celso russomanno,positive,@renato_battista the most unfortunate thing is to see what bolsonarism has become. openly supporting the rubbish of celso russomanno
1325945695665328128,@matheusfpadua1 @joelpinheiro85 você acha que o russomanno seria melhor?,positive,@ matheusfpadua1 @ joelpinheiro85 do you think Russomanno would be better?
1325945679341031425,"@carteiroreaca nem morto... russomanno é péssima pessoa. falso, oportunista, medíocre.",negative,"@carteiroreaca not dead ... russomanno is a terrible person. false, opportunistic, mediocre."
1325945674932875264,"os apoios não param e sempre com pessoas do bem sem interesse, apenas um futuro melhor e mais digno para nossa cidade. por isto todos no dia 15 votam em 10010 para vereador. renato russomanno",positive,"the support does not stop and always with good people without interest, just a better and more dignified future for our city. so everyone on the 15th votes in 10010 for councilor. renato russomanno"
1325945669425704961,"""em são paulo, russomanno cai 8 pontos e há empate técnico no segundo lugar, aponta ibope""",neutral,"""in são paulo, russomanno falls 8 points and there is a technical tie in second place, points out ibope"""
1325945638182400002,"boulos passa russomanno em sp e é favorito a ir ao 2º turno pesquisa coloca bruno covas como líder isolado e márcio frança em 4º, empatado com os candidatos de psol e republicanos #resistencia949dias #bolsonaroeoproximo #anulastf instagram @dilmaresiste",positive,"boulos passes russomanno in sp and is a favorite to go to the 2nd round research places bruno covas as an isolated leader and marcio france in 4th, tied with psol and republican candidates # resistencia949dias #bolsonaroeoproximo #anulastf instagram @dilmaresiste"
1325945568854749185,"@curimim @celsorussomanno @castellosp @carteiroreaca @douglasgarcia @majormecca @davilafrederico @andrepetros @steh_papaiano @rodrigoneves77 @caiquemafra38 votar só pq um político indicou é burrice. deveriam analisar a carreira política do indicado e, olhando pra carreira do russomanno, dá pra perceber que não é flor que se cheire",negative,"@curimim @celsorussomanno @castellosp @carteiroreaca @douglasgarcia @majormecca @davilafrederico @andrepetros @steh_papaiano @ rodrigoneves77 @ caiquemafra38 vote just because a politician has indicated it is stupid. they should analyze the political career of the nominee and, looking at the career of Russomanno, you can see that it is not a flower that you smell"
1325945512667865096,"quando o russomanno desistir de disputar a prefeito de sp, não sei o que vai ser dessa cidade",neutral,"When Russomanno gives up running for mayor of SP, I don't know what will happen in this city"
1325945464265596932,"#virasp50 com @guilhermeboulos e @luizaerundina no segundo turno. já passamos russomanno, gente.",negative,"# virasp50 with @guilhermeboulos and @luizaerundina in the second round. we already passed Russomanno, people."
1325945456942342151,pesquisa: boulos ultrapassa russomanno e tem chances reais de chegar ao 2º turno; confira!!! via @click política,negative,research: boulos surpasses Russomanno and has real chances of reaching the 2nd round; check out!!! via @click politics
1325945294635327489,pesquisa: boulos ultrapassa russomanno e tem chances reais de chegar ao 2º turno; confira! via @click política,negative,research: boulos surpasses Russomanno and has real chances of reaching the 2nd round; check out! via @click politics
1325945275647741955,@eucarlosfonseca boulos ganhando direito no programa do russomanno,positive,@eucarlosfonseca boulos earning right in the program of russomanno
1325945160354689024,"@carteiroreaca @r0b3rt0_crf @celsorussomanno @castellosp @douglasgarcia @majormecca @davilafrederico @andrepetros @steh_papaiano @rodrigoneves77 @caiquemafra38 @moura_101 poha cara, se acha mesmo que o russomanno tem chances? apoia o arthur, é o único com verdadeiras chances de vencer covas e boulos no 2° turno para de populismo arthur tá com coronel telhada, hélio beltrão, melhor plano diretor, não usou dinheiro público, poha pensa",positive,"@carteiroreaca @ r0b3rt0_crf @celsorussomanno @castellosp @douglasgarcia @majormecca @davilafrederico @andrepetros @steh_papaiano @ rodrigoneves77 @ caiquemafra38 @ moura_101 man, do you really think that the russianman has chances? supports arthur, is the only one with a real chance of winning pits and boulos in the 2nd round of populism arthur is with a colonel, roof, helium beltrão, best master plan, did not use public money, he thinks"
1325945147352346625,o russomanno vai ganhar.,positive,Russomanno will win.
1325945076275621889,"russomanno teve que conceder um direito de resposta de novo. se não, estaria com o presidente falando que vai combater a corrupção. os números não mentem e ele já não aparece no segundo turno.",positive,"russomanno had to grant a right of reply again. if not, he would be with the president saying that he will fight corruption. the numbers do not lie and he no longer appears in the second round."
1325945024232763394,"a cidade de sp já está dando a sua resposta ao bolsonarismo, não ao candidato do bolsonaro, o celso russomanno. celso russomanno ultrapassado nas pesquisas pelo @guilhermeboulos",neutral,"the city of sp is already giving its answer to bolsonarismo, not to bolsonaro candidate, celso russomanno. celso russomanno surpassed in searches by @guilhermeboulos"
1325945011926601728,notícia boa pro boulos é que russomanno caiu e está em 3° notícia ruim é que ele não cresceu na pesquisa,positive,good news for boulos is that russomanno fell and is in 3rd bad news is that he did not grow in research
1325945007761711106,veio aí boulos em 2° nas pesquisas,neutral,boulos came in 2nd in the polls
1325945007736578052,"@veramagalhaes russomanno: é um palhaço que não sabe nem fazer conta de padaria, que dirá resolver os problemas da cidade. o que ele fez neste anos todos como deputado? participou de alguma comissão especial na câmara? quem beneficiou com suas emendas parlamentares? não dá, né?!",positive,"@veramagalhaes russomanno: he is a clown who does not even know how to do bakery, let alone solve the city's problems. what did he do this year as a deputy? participated in any special committee in the chamber? who benefited from your parliamentary amendments? it doesn't work, right ?!"
1325944994084085761,"@genario_azevedo @folha @jilmartatto os bolsonaristas também falam que o datafolha é fraude.para eles,russomanno está com 40%",neutral,"@genario_azevedo @folha @jilmartatto the bolsonaristas also say that datafolha is fraud. for them, Russomanno has 40%"
